Name,Sequence,Latitude,Longitude,Radius,Radius Units
SOMALIA,0,11.028922,43.719078,,
SOMALIA,1,11.520208,43.967942,,
SOMALIA,2,12.445795,51.710388,,
SOMALIA,3,9.71485,51.820995,,
SOMALIA,4,4.524055,49.747126,,
SOMALIA,5,1.383002,46.401282,,
SOMALIA,6,2.134262,45.461128,,
SOMALIA,7,2.134262,45.461128,,
