Name,Sequence,Latitude,Longitude,Radius,Radius Units
IRAQ,0,29.993803,48.459215,,
IRAQ,1,29.872713,48.591289,,
IRAQ,2,29.9248,48.740045,,
IRAQ,3,29.987753,48.664971,,
IRAQ,4,29.987753,48.664971,,
