,Vessel Name,IMO,MMSI,Latitude,Longitude,Date,Direction,Degrees,Speed,Source,Mod_lat,Mod_long,lat_noise,long_noise
1850,MAERSK KIMI,9162227,244132000,16° 15.080' N,053° 52.622' E,14/06/2019 08:42:01 +00:00,NNE,22,15.96,FBB,16.251333333333335,53.87703333333333,16.24741856001553,53.87823769969471
1851,MAERSK KIMI,9162227,244132000,16° 16.341' N,053° 53.100' E,14/06/2019 08:47:01 +00:00,NNE,18,15.9,FBB,16.27235,53.885,16.26886375331755,53.876943917766795
1852,MAERSK KIMI,9162227,244132000,16° 17.592' N,053° 53.566' E,14/06/2019 08:52:01 +00:00,NNE,21,15.75,FBB,16.2932,53.89276666666667,16.287867792115367,53.89322007285906
1853,MAERSK KIMI,9162227,244132000,16° 18.839' N,053° 54.035' E,14/06/2019 08:57:01 +00:00,NNE,19,15.73,FBB,16.313983333333333,53.90058333333333,16.311116894555887,53.90341115977432
1854,MAERSK KIMI,9162227,244132000,16° 21.332' N,053° 54.954' E,14/06/2019 09:07:01 +00:00,NNE,20,15.76,FBB,16.355533333333334,53.9159,16.357866820299673,53.90480166844161
1855,MAERSK KIMI,9162227,244132000,16° 22.578' N,053° 55.388' E,14/06/2019 09:12:01 +00:00,NNE,17,15.71,FBB,16.3763,53.92313333333333,16.374003701770874,53.92112585809998
1856,MAERSK KIMI,9162227,244132000,16° 23.821' N,053° 55.835' E,14/06/2019 09:17:01 +00:00,NNE,20,15.75,FBB,16.397016666666666,53.93058333333333,16.399195449774226,53.927824001042666
1857,MAERSK KIMI,9162227,244132000,16° 25.053' N,053° 56.303' E,14/06/2019 09:22:01 +00:00,NNE,20,15.67,FBB,16.41755,53.938383333333334,16.425618014030807,53.939742103971795
1858,MAERSK KIMI,9162227,244132000,16° 26.284' N,053° 56.791' E,14/06/2019 09:27:01 +00:00,NNE,20,15.86,FBB,16.438066666666668,53.94651666666667,16.426233376390236,53.94410764893276
1859,MAERSK KIMI,9162227,244132000,16° 28.754' N,053° 57.777' E,14/06/2019 09:37:01 +00:00,NNE,21,15.88,FBB,16.479233333333333,53.96295,16.4729286748115,53.9604023970508
1860,MAERSK KIMI,9162227,244132000,16° 31.210' N,053° 58.773' E,14/06/2019 09:47:01 +00:00,NNE,22,15.75,FBB,16.520166666666668,53.97955,16.53142134702941,53.97897070242794
1861,MAERSK KIMI,9162227,244132000,16° 33.670' N,053° 59.771' E,14/06/2019 09:57:01 +00:00,NNE,22,15.84,FBB,16.561166666666665,53.996183333333335,16.55614689636504,53.998614692651394
1862,MAERSK KIMI,9162227,244132000,16° 34.909' N,054° 00.276' E,14/06/2019 10:02:01 +00:00,NNE,20,16.06,FBB,16.58181666666667,54.0046,16.57958329709464,54.00346129495349
1863,MAERSK KIMI,9162227,244132000,16° 36.159' N,054° 00.776' E,14/06/2019 10:07:01 +00:00,NNE,22,16.02,FBB,16.60265,54.012933333333336,16.608759312573877,54.02304678949427
1864,MAERSK KIMI,9162227,244132000,16° 37.399' N,054° 01.276' E,14/06/2019 10:11:59 +00:00,NNE,21,15.92,FBB,16.623316666666668,54.02126666666667,16.61521584994829,54.02420219692257
1865,MAERSK KIMI,9162227,244132000,16° 38.651' N,054° 01.778' E,14/06/2019 10:17:01 +00:00,NNE,21,15.88,FBB,16.644183333333334,54.02963333333334,16.639760271802277,54.02159467057838
1866,MAERSK KIMI,9162227,244132000,16° 41.113' N,054° 02.765' E,14/06/2019 10:27:01 +00:00,NNE,21,15.61,FBB,16.685216666666665,54.046083333333335,16.675565211917856,54.04126214181123
1867,MAERSK KIMI,9162227,244132000,16° 42.323' N,054° 03.254' E,14/06/2019 10:32:01 +00:00,NNE,21,15.53,FBB,16.705383333333334,54.054233333333336,16.709238435631754,54.05121281671532
1868,MAERSK KIMI,9162227,244132000,16° 43.489' N,054° 03.730' E,14/06/2019 10:37:01 +00:00,NNE,22,14.17,FBB,16.724816666666666,54.06216666666667,16.719523041826395,54.049952545714824
1869,MAERSK KIMI,9162227,244132000,16° 44.561' N,054° 04.178' E,14/06/2019 10:42:01 +00:00,NNE,21,13.61,FBB,16.742683333333332,54.069633333333336,16.748354851557487,54.07271478822815
1870,MAERSK KIMI,9162227,244132000,16° 45.596' N,054° 04.616' E,14/06/2019 10:47:01 +00:00,NNE,22,12.48,FBB,16.759933333333333,54.076933333333336,16.76267583202293,54.07498929526719
1871,MAERSK KIMI,9162227,244132000,16° 46.495' N,054° 05.008' E,14/06/2019 10:52:01 +00:00,NNE,23,10.87,FBB,16.774916666666666,54.083466666666666,16.770596709749917,54.09990328806482
1872,MAERSK KIMI,9162227,244132000,16° 47.300' N,054° 05.366' E,14/06/2019 10:57:01 +00:00,NNE,24,10.21,FBB,16.788333333333334,54.08943333333333,16.787519428752763,54.089794532180385
1873,MAERSK KIMI,9162227,244132000,16° 48.073' N,054° 05.711' E,14/06/2019 11:02:01 +00:00,NNE,22,10.01,FBB,16.801216666666665,54.09518333333333,16.804423482323248,54.088002881552065
1874,MAERSK KIMI,9162227,244132000,16° 48.827' N,054° 05.984' E,14/06/2019 11:07:01 +00:00,N,4,8.77,FBB,16.813783333333333,54.09973333333333,16.810282901794878,54.09699870887212
1875,MAERSK KIMI,9162227,244132000,16° 49.556' N,054° 05.978' E,14/06/2019 11:12:01 +00:00,N,357,8.84,FBB,16.82593333333333,54.09963333333334,16.835000548227438,54.10060911445525
1876,MAERSK KIMI,9162227,244132000,16° 50.305' N,054° 05.970' E,14/06/2019 11:17:01 +00:00,N,1,9.0,FBB,16.838416666666667,54.0995,16.84087918782359,54.104111486728755
1877,MAERSK KIMI,9162227,244132000,16° 51.053' N,054° 05.970' E,14/06/2019 11:22:01 +00:00,N,2,8.98,FBB,16.850883333333332,54.0995,16.857184608532595,54.094647084376895
1878,MAERSK KIMI,9162227,244132000,16° 51.795' N,054° 05.968' E,14/06/2019 11:27:01 +00:00,N,0,8.88,FBB,16.86325,54.099466666666665,16.86261378401167,54.092244252834575
1879,MAERSK KIMI,9162227,244132000,16° 52.547' N,054° 05.973' E,14/06/2019 11:32:01 +00:00,N,359,9.17,FBB,16.875783333333334,54.09955,16.879282014467762,54.090951318269425
1880,MAERSK KIMI,9162227,244132000,16° 53.310' N,054° 05.966' E,14/06/2019 11:37:01 +00:00,N,0,8.49,FBB,16.8885,54.09943333333333,16.881741063230926,54.09719486133955
1881,MAERSK KIMI,9162227,244132000,16° 53.959' N,054° 06.007' E,14/06/2019 11:42:01 +00:00,N,3,7.13,FBB,16.899316666666667,54.100116666666665,16.89795195271176,54.100150025635116
1882,MAERSK KIMI,9162227,244132000,16° 54.522' N,054° 06.067' E,14/06/2019 11:46:59 +00:00,N,5,6.38,FBB,16.9087,54.10111666666667,16.905140015362896,54.09583889032451
1883,MAERSK KIMI,9162227,244132000,16° 55.019' N,054° 06.049' E,14/06/2019 11:52:01 +00:00,N,355,5.46,FBB,16.916983333333334,54.10081666666667,16.91660554363976,54.1023072681707
1884,MAERSK KIMI,9162227,244132000,16° 55.425' N,054° 05.953' E,14/06/2019 11:57:01 +00:00,NNW,342,5.15,FBB,16.92375,54.09921666666666,16.91854755132166,54.091474410201336
1885,MAERSK KIMI,9162227,244132000,16° 55.967' N,054° 05.688' E,14/06/2019 12:01:59 +00:00,NNW,327,7.72,FBB,16.932783333333333,54.0948,16.928423638602553,54.087411484606235
1886,MAERSK KIMI,9162227,244132000,16° 56.452' N,054° 05.257' E,14/06/2019 12:07:01 +00:00,NW,320,7.54,FBB,16.94086666666667,54.08761666666667,16.93527921587643,54.08218760105463
1887,MAERSK KIMI,9162227,244132000,16° 57.016' N,054° 04.170' E,14/06/2019 12:16:59 +00:00,W,278,7.78,FBB,16.950266666666668,54.0695,16.950557282744054,54.06607972339827
1888,MAERSK KIMI,9162227,244132000,16° 57.135' N,054° 03.377' E,14/06/2019 12:21:59 +00:00,W,278,9.82,FBB,16.95225,54.05628333333333,16.95174382780362,54.05240242541848
1889,MAERSK KIMI,9162227,244132000,16° 57.218' N,054° 02.617' E,14/06/2019 12:26:59 +00:00,W,280,7.76,FBB,16.953633333333332,54.043616666666665,16.956416088949283,54.04460746286816
1890,MAERSK KIMI,9162227,244132000,16° 57.209' N,054° 02.030' E,14/06/2019 12:31:59 +00:00,W,260,6.34,FBB,16.953483333333335,54.033833333333334,16.941790294437748,54.03775012862663
1891,MAERSK KIMI,9162227,244132000,16° 57.070' N,054° 01.568' E,14/06/2019 12:36:59 +00:00,WSW,245,5.15,FBB,16.951166666666666,54.026133333333334,16.94453551205884,54.02245009413291
1892,MAERSK KIMI,9162227,244132000,16° 56.899' N,054° 01.231' E,14/06/2019 12:41:59 +00:00,WSW,238,3.87,FBB,16.948316666666667,54.020516666666666,16.95243508976859,54.01521558451857
1893,MAERSK KIMI,9162227,244132000,16° 56.767' N,054° 00.977' E,14/06/2019 12:46:59 +00:00,WSW,242,2.24,FBB,16.94611666666667,54.016283333333334,16.941383488911445,54.020981205252504
1894,MAERSK KIMI,9162227,244132000,16° 56.695' N,054° 00.887' E,14/06/2019 12:51:59 +00:00,N,0,1.09,FBB,16.944916666666668,54.014783333333334,16.946707436604136,54.01558255159013
1895,MAERSK KIMI,9162227,244132000,16° 56.702' N,054° 00.812' E,14/06/2019 12:56:59 +00:00,N,0,0.95,FBB,16.945033333333335,54.013533333333335,16.939106443565596,54.01936636043019
1896,MAERSK KIMI,9162227,244132000,16° 56.752' N,054° 00.727' E,14/06/2019 13:01:59 +00:00,N,0,1.36,FBB,16.945866666666667,54.012116666666664,16.95173224225097,54.01841269223489
1897,MAERSK KIMI,9162227,244132000,16° 56.775' N,054° 00.612' E,14/06/2019 13:06:59 +00:00,N,0,1.15,FBB,16.94625,54.0102,16.940569295988656,54.004893136052
1898,MAERSK KIMI,9162227,244132000,16° 56.785' N,054° 00.554' E,14/06/2019 13:11:59 +00:00,N,0,0.16,FBB,16.946416666666668,54.009233333333334,16.942971302862663,54.006273675161474
1899,MAERSK KIMI,9162227,244132000,16° 56.789' N,054° 00.555' E,14/06/2019 13:16:59 +00:00,N,0,0.1,FBB,16.946483333333333,54.00925,16.950682851941654,54.00465253297284
1900,MAERSK KIMI,9162227,244132000,16° 56.789' N,054° 00.556' E,14/06/2019 13:21:59 +00:00,N,0,0.06,FBB,16.946483333333333,54.00926666666667,16.94466789743417,54.023307416763814
1901,MAERSK KIMI,9162227,244132000,16° 56.790' N,054° 00.554' E,14/06/2019 13:26:59 +00:00,N,0,0.02,FBB,16.9465,54.009233333333334,16.95165210649419,54.01406008590959
1902,MAERSK KIMI,9162227,244132000,16° 56.792' N,054° 00.555' E,14/06/2019 13:31:59 +00:00,N,0,0.04,FBB,16.946533333333335,54.00925,16.941766611245118,54.00102619364959
1903,MAERSK KIMI,9162227,244132000,16° 56.790' N,054° 00.554' E,14/06/2019 13:36:59 +00:00,N,0,0.06,FBB,16.9465,54.009233333333334,16.94547944479955,54.00570876976076
1904,MAERSK KIMI,9162227,244132000,16° 56.796' N,054° 00.557' E,14/06/2019 13:41:59 +00:00,N,0,0.04,FBB,16.9466,54.009283333333336,16.946382342854662,54.009367441777144
1905,MAERSK KIMI,9162227,244132000,16° 56.789' N,054° 00.557' E,14/06/2019 13:46:59 +00:00,N,0,0.08,FBB,16.946483333333333,54.009283333333336,16.942855190872624,54.01053589728372
1906,MAERSK KIMI,9162227,244132000,16° 56.788' N,054° 00.555' E,14/06/2019 13:51:59 +00:00,N,0,0.02,FBB,16.946466666666666,54.00925,16.945758533535056,54.003770105313606
1907,MAERSK KIMI,9162227,244132000,16° 56.792' N,054° 00.557' E,14/06/2019 13:56:59 +00:00,N,0,0.06,FBB,16.946533333333335,54.009283333333336,16.951935597608248,54.0021045557874
1908,MAERSK KIMI,9162227,244132000,16° 56.790' N,054° 00.562' E,14/06/2019 14:01:59 +00:00,N,0,0.04,FBB,16.9465,54.009366666666665,16.94637259165856,54.010144027892935
1909,MAERSK KIMI,9162227,244132000,16° 56.789' N,054° 00.562' E,14/06/2019 14:06:59 +00:00,N,0,0.0,FBB,16.946483333333333,54.009366666666665,16.94907816070768,54.012287824600435
1910,MAERSK KIMI,9162227,244132000,16° 56.788' N,054° 00.557' E,14/06/2019 14:11:59 +00:00,N,0,0.04,FBB,16.946466666666666,54.009283333333336,16.943722420654105,54.01305434050274
1911,MAERSK KIMI,9162227,244132000,16° 56.788' N,054° 00.557' E,14/06/2019 14:16:59 +00:00,N,0,0.04,FBB,16.946466666666666,54.009283333333336,16.945571377572733,53.99977939166201
1912,MAERSK KIMI,9162227,244132000,16° 56.792' N,054° 00.556' E,14/06/2019 14:21:59 +00:00,N,0,0.02,FBB,16.946533333333335,54.00926666666667,16.94601142859111,54.008570861193405
1913,MAERSK KIMI,9162227,244132000,16° 56.791' N,054° 00.556' E,14/06/2019 14:26:59 +00:00,N,0,0.02,FBB,16.946516666666668,54.00926666666667,16.94575375689879,54.013617662293235
1914,MAERSK KIMI,9162227,244132000,16° 56.789' N,054° 00.553' E,14/06/2019 14:31:59 +00:00,N,0,0.04,FBB,16.946483333333333,54.00921666666667,16.944081354843437,54.014302526368624
1915,MAERSK KIMI,9162227,244132000,16° 56.791' N,054° 00.555' E,14/06/2019 14:36:59 +00:00,N,0,0.02,FBB,16.946516666666668,54.00925,16.939084295170122,54.009377708771325
1916,MAERSK KIMI,9162227,244132000,16° 56.788' N,054° 00.551' E,14/06/2019 14:41:59 +00:00,N,0,0.04,FBB,16.946466666666666,54.00918333333333,16.951740616809634,54.01466744961379
1917,MAERSK KIMI,9162227,244132000,16° 56.789' N,054° 00.553' E,14/06/2019 14:46:59 +00:00,N,0,0.04,FBB,16.946483333333333,54.00921666666667,16.945217426348222,54.00590318457633
1918,MAERSK KIMI,9162227,244132000,16° 56.791' N,054° 00.553' E,14/06/2019 14:51:59 +00:00,N,0,0.02,FBB,16.946516666666668,54.00921666666667,16.95286514510642,54.017082923605656
1919,MAERSK KIMI,9162227,244132000,16° 56.787' N,054° 00.552' E,14/06/2019 14:56:59 +00:00,N,0,0.02,FBB,16.94645,54.0092,16.942859769517895,54.01199062313059
1920,MAERSK KIMI,9162227,244132000,16° 56.787' N,054° 00.555' E,14/06/2019 15:01:59 +00:00,N,0,0.04,FBB,16.94645,54.00925,16.94678263045296,54.00574038494394
1921,MAERSK KIMI,9162227,244132000,16° 56.789' N,054° 00.554' E,14/06/2019 15:06:59 +00:00,N,0,0.02,FBB,16.946483333333333,54.009233333333334,16.946054376377507,54.00590913144831
1922,MAERSK KIMI,9162227,244132000,16° 56.789' N,054° 00.555' E,14/06/2019 15:11:59 +00:00,N,0,0.04,FBB,16.946483333333333,54.00925,16.94868745367081,54.01534633548445
1923,MAERSK KIMI,9162227,244132000,16° 56.791' N,054° 00.555' E,14/06/2019 15:16:59 +00:00,N,0,0.02,FBB,16.946516666666668,54.00925,16.94583692005301,54.00309106151637
1924,MAERSK KIMI,9162227,244132000,16° 56.789' N,054° 00.555' E,14/06/2019 15:22:01 +00:00,N,0,0.08,FBB,16.946483333333333,54.00925,16.95258727523527,54.00831218782031
1925,MAERSK KIMI,9162227,244132000,16° 56.791' N,054° 00.552' E,14/06/2019 15:26:59 +00:00,N,0,0.02,FBB,16.946516666666668,54.0092,16.94598709680917,54.00832840540861
1926,MAERSK KIMI,9162227,244132000,16° 56.789' N,054° 00.555' E,14/06/2019 15:31:59 +00:00,N,0,0.06,FBB,16.946483333333333,54.00925,16.9502524151435,54.011257319251634
1927,MAERSK KIMI,9162227,244132000,16° 56.788' N,054° 00.553' E,14/06/2019 15:36:59 +00:00,N,0,0.08,FBB,16.946466666666666,54.00921666666667,16.957153521752616,54.017809374819045
1928,MAERSK KIMI,9162227,244132000,16° 56.789' N,054° 00.553' E,14/06/2019 15:41:59 +00:00,N,0,0.0,FBB,16.946483333333333,54.00921666666667,16.951518285903823,54.005227880798884
1929,MAERSK KIMI,9162227,244132000,16° 56.790' N,054° 00.555' E,14/06/2019 15:46:59 +00:00,N,0,0.02,FBB,16.9465,54.00925,16.941960062881794,54.00974239858448
1930,MAERSK KIMI,9162227,244132000,16° 56.791' N,054° 00.553' E,14/06/2019 15:51:59 +00:00,N,0,0.16,FBB,16.946516666666668,54.00921666666667,16.94890299928912,54.01065280359064
1931,MAERSK KIMI,9162227,244132000,16° 56.792' N,054° 00.555' E,14/06/2019 15:56:59 +00:00,N,0,0.04,FBB,16.946533333333335,54.00925,16.9547318300643,54.005590729541815
1932,MAERSK KIMI,9162227,244132000,16° 56.794' N,054° 00.557' E,14/06/2019 16:01:59 +00:00,N,0,0.08,FBB,16.946566666666666,54.009283333333336,16.94708757156459,53.997337569308506
1933,MAERSK KIMI,9162227,244132000,16° 56.794' N,054° 00.555' E,14/06/2019 16:06:59 +00:00,N,0,0.06,FBB,16.946566666666666,54.00925,16.943886281455597,54.00889669206609
1934,MAERSK KIMI,9162227,244132000,16° 56.794' N,054° 00.553' E,14/06/2019 16:11:59 +00:00,N,0,0.04,FBB,16.946566666666666,54.00921666666667,16.949753420156735,54.015656784780084
1935,MAERSK KIMI,9162227,244132000,16° 56.788' N,054° 00.560' E,14/06/2019 16:16:59 +00:00,N,0,0.02,FBB,16.946466666666666,54.00933333333333,16.952834570948063,54.00898920005984
1936,MAERSK KIMI,9162227,244132000,16° 56.791' N,054° 00.555' E,14/06/2019 16:21:59 +00:00,N,0,0.04,FBB,16.946516666666668,54.00925,16.94022443105656,54.01848530338329
1937,MAERSK KIMI,9162227,244132000,16° 56.791' N,054° 00.557' E,14/06/2019 16:26:59 +00:00,N,0,0.0,FBB,16.946516666666668,54.009283333333336,16.941728565182235,54.01164197471015
1938,MAERSK KIMI,9162227,244132000,16° 56.797' N,054° 00.555' E,14/06/2019 16:31:59 +00:00,N,0,0.04,FBB,16.946616666666667,54.00925,16.96020296311004,54.00685591375196
1939,MAERSK KIMI,9162227,244132000,16° 56.792' N,054° 00.554' E,14/06/2019 16:36:59 +00:00,N,0,0.02,FBB,16.946533333333335,54.009233333333334,16.949877126640317,54.01626125648927
1940,MAERSK KIMI,9162227,244132000,16° 56.789' N,054° 00.556' E,14/06/2019 16:41:59 +00:00,N,0,0.06,FBB,16.946483333333333,54.00926666666667,16.948420059545743,54.010560552533676
1941,MAERSK KIMI,9162227,244132000,16° 56.786' N,054° 00.560' E,14/06/2019 16:46:59 +00:00,N,0,0.06,FBB,16.946433333333335,54.00933333333333,16.951374336849803,54.01639665404415
1942,MAERSK KIMI,9162227,244132000,16° 56.782' N,054° 00.558' E,14/06/2019 16:56:59 +00:00,N,0,0.1,FBB,16.946366666666666,54.0093,16.94263369266645,54.00990514233094
1943,MAERSK KIMI,9162227,244132000,16° 56.788' N,054° 00.557' E,14/06/2019 17:01:59 +00:00,N,0,0.06,FBB,16.946466666666666,54.009283333333336,16.942070583138197,54.014693741889374
1944,MAERSK KIMI,9162227,244132000,16° 56.791' N,054° 00.557' E,14/06/2019 17:06:59 +00:00,N,0,0.02,FBB,16.946516666666668,54.009283333333336,16.94083902899023,54.01259250183791
1945,MAERSK KIMI,9162227,244132000,16° 56.793' N,054° 00.558' E,14/06/2019 17:11:59 +00:00,N,0,0.02,FBB,16.94655,54.0093,16.946490173021502,54.00682467815934
1946,MAERSK KIMI,9162227,244132000,16° 56.791' N,054° 00.558' E,14/06/2019 17:16:59 +00:00,N,0,0.06,FBB,16.946516666666668,54.0093,16.9428420842113,54.0165968783172
1947,MAERSK KIMI,9162227,244132000,16° 56.792' N,054° 00.555' E,14/06/2019 17:21:59 +00:00,N,0,0.04,FBB,16.946533333333335,54.00925,16.948572635184576,54.00723975866607
1948,MAERSK KIMI,9162227,244132000,16° 56.791' N,054° 00.557' E,14/06/2019 17:26:59 +00:00,N,0,0.04,FBB,16.946516666666668,54.009283333333336,16.93397912830771,54.00820952451837
1949,MAERSK KIMI,9162227,244132000,16° 56.792' N,054° 00.556' E,14/06/2019 17:31:59 +00:00,N,0,0.02,FBB,16.946533333333335,54.00926666666667,16.946950014307824,54.00201030787684
1950,MAERSK KIMI,9162227,244132000,16° 56.789' N,054° 00.557' E,14/06/2019 17:36:59 +00:00,N,0,0.06,FBB,16.946483333333333,54.009283333333336,16.94593719640705,54.01088048176747
1951,MAERSK KIMI,9162227,244132000,16° 56.793' N,054° 00.554' E,14/06/2019 17:46:59 +00:00,N,0,0.04,FBB,16.94655,54.009233333333334,16.94976107077901,54.010854090099
1952,MAERSK KIMI,9162227,244132000,16° 56.789' N,054° 00.553' E,14/06/2019 17:51:59 +00:00,N,0,0.04,FBB,16.946483333333333,54.00921666666667,16.94874095297303,54.00920911816959
1953,MAERSK KIMI,9162227,244132000,16° 56.792' N,054° 00.555' E,14/06/2019 17:56:59 +00:00,N,0,0.02,FBB,16.946533333333335,54.00925,16.949424796092867,54.012902725112056
1954,MAERSK KIMI,9162227,244132000,16° 56.791' N,054° 00.557' E,14/06/2019 18:01:59 +00:00,N,0,0.0,FBB,16.946516666666668,54.009283333333336,16.93783737298778,54.02034205399064
1955,MAERSK KIMI,9162227,244132000,16° 56.789' N,054° 00.556' E,14/06/2019 18:06:59 +00:00,N,0,0.04,FBB,16.946483333333333,54.00926666666667,16.9514883183042,54.00446626464887
1956,MAERSK KIMI,9162227,244132000,16° 56.789' N,054° 00.555' E,14/06/2019 18:11:59 +00:00,N,0,0.02,FBB,16.946483333333333,54.00925,16.945114595756415,54.007614301313666
1957,MAERSK KIMI,9162227,244132000,16° 56.790' N,054° 00.554' E,14/06/2019 18:16:59 +00:00,N,0,0.02,FBB,16.9465,54.009233333333334,16.961359862999114,54.02116759137439
1958,MAERSK KIMI,9162227,244132000,16° 56.788' N,054° 00.557' E,14/06/2019 18:21:59 +00:00,N,0,0.04,FBB,16.946466666666666,54.009283333333336,16.95253754430085,54.01305853752446
1959,MAERSK KIMI,9162227,244132000,16° 56.788' N,054° 00.556' E,14/06/2019 18:26:59 +00:00,N,0,0.02,FBB,16.946466666666666,54.00926666666667,16.951640458813543,54.006775380960896
1960,MAERSK KIMI,9162227,244132000,16° 56.790' N,054° 00.557' E,14/06/2019 18:31:59 +00:00,N,0,0.02,FBB,16.9465,54.009283333333336,16.949323129577436,54.00880997522393
1961,MAERSK KIMI,9162227,244132000,16° 56.789' N,054° 00.554' E,14/06/2019 18:36:59 +00:00,N,0,0.02,FBB,16.946483333333333,54.009233333333334,16.943987544905987,54.01190755257357
1962,MAERSK KIMI,9162227,244132000,16° 56.789' N,054° 00.556' E,14/06/2019 18:41:59 +00:00,N,0,0.04,FBB,16.946483333333333,54.00926666666667,16.942727322926896,54.00671262275647
1963,MAERSK KIMI,9162227,244132000,16° 56.789' N,054° 00.555' E,14/06/2019 18:46:59 +00:00,N,0,0.02,FBB,16.946483333333333,54.00925,16.945146613944544,54.01343931687221
1964,MAERSK KIMI,9162227,244132000,16° 56.790' N,054° 00.556' E,14/06/2019 18:51:59 +00:00,N,0,0.02,FBB,16.9465,54.00926666666667,16.941399748543876,54.01096235983157
1965,MAERSK KIMI,9162227,244132000,16° 56.790' N,054° 00.554' E,14/06/2019 18:56:59 +00:00,N,0,0.04,FBB,16.9465,54.009233333333334,16.94568151567292,54.01488123297659
1966,MAERSK KIMI,9162227,244132000,16° 56.789' N,054° 00.555' E,14/06/2019 19:01:59 +00:00,N,0,0.04,FBB,16.946483333333333,54.00925,16.943783237149574,54.01196275403946
1967,MAERSK KIMI,9162227,244132000,16° 56.788' N,054° 00.556' E,14/06/2019 19:06:59 +00:00,N,0,0.04,FBB,16.946466666666666,54.00926666666667,16.943869925090734,54.010079795521996
1968,MAERSK KIMI,9162227,244132000,16° 56.788' N,054° 00.555' E,14/06/2019 19:11:59 +00:00,N,0,0.02,FBB,16.946466666666666,54.00925,16.944229309837713,54.01395531382574
1969,MAERSK KIMI,9162227,244132000,16° 56.787' N,054° 00.554' E,14/06/2019 19:16:59 +00:00,N,0,0.06,FBB,16.94645,54.009233333333334,16.9534838726756,54.00294334367666
1970,MAERSK KIMI,9162227,244132000,16° 56.788' N,054° 00.552' E,14/06/2019 19:21:59 +00:00,N,0,0.0,FBB,16.946466666666666,54.0092,16.951833406407108,54.00688857078438
1971,MAERSK KIMI,9162227,244132000,16° 56.788' N,054° 00.547' E,14/06/2019 19:26:59 +00:00,N,0,0.04,FBB,16.946466666666666,54.009116666666664,16.9393169688354,54.00463600488792
1972,MAERSK KIMI,9162227,244132000,16° 56.794' N,054° 00.553' E,14/06/2019 19:31:59 +00:00,N,0,0.06,FBB,16.946566666666666,54.00921666666667,16.9466659960472,54.01805174101946
1973,MAERSK KIMI,9162227,244132000,16° 56.791' N,054° 00.555' E,14/06/2019 19:36:59 +00:00,N,0,0.02,FBB,16.946516666666668,54.00925,16.94973810827825,54.01663714335961
1974,MAERSK KIMI,9162227,244132000,16° 56.794' N,054° 00.551' E,14/06/2019 19:41:59 +00:00,N,0,0.04,FBB,16.946566666666666,54.00918333333333,16.95094490997009,54.00504682488544
1975,MAERSK KIMI,9162227,244132000,16° 56.795' N,054° 00.555' E,14/06/2019 19:46:59 +00:00,N,0,0.04,FBB,16.946583333333333,54.00925,16.938498477652367,54.01129724414219
1976,MAERSK KIMI,9162227,244132000,16° 56.796' N,054° 00.554' E,14/06/2019 19:51:59 +00:00,N,0,0.04,FBB,16.9466,54.009233333333334,16.946954223328184,54.009941035226646
1977,MAERSK KIMI,9162227,244132000,16° 56.793' N,054° 00.554' E,14/06/2019 19:56:59 +00:00,N,0,0.0,FBB,16.94655,54.009233333333334,16.94632197114312,54.00527332903799
1978,MAERSK KIMI,9162227,244132000,16° 56.791' N,054° 00.555' E,14/06/2019 20:01:59 +00:00,N,0,0.02,FBB,16.946516666666668,54.00925,16.95871822228172,54.006345174300826
1979,MAERSK KIMI,9162227,244132000,16° 56.791' N,054° 00.554' E,14/06/2019 20:06:59 +00:00,N,0,0.0,FBB,16.946516666666668,54.009233333333334,16.942712286850774,54.006990297549585
1980,MAERSK KIMI,9162227,244132000,16° 56.791' N,054° 00.555' E,14/06/2019 20:11:59 +00:00,N,0,0.04,FBB,16.946516666666668,54.00925,16.944996266832486,54.01026215402693
1981,MAERSK KIMI,9162227,244132000,16° 56.790' N,054° 00.553' E,14/06/2019 20:16:59 +00:00,N,0,0.02,FBB,16.9465,54.00921666666667,16.94126647042266,54.01751438527887
1982,MAERSK KIMI,9162227,244132000,16° 56.788' N,054° 00.554' E,14/06/2019 20:21:59 +00:00,N,0,0.02,FBB,16.946466666666666,54.009233333333334,16.943403691200256,54.01283612440281
1983,MAERSK KIMI,9162227,244132000,16° 56.790' N,054° 00.555' E,14/06/2019 20:26:59 +00:00,N,0,0.04,FBB,16.9465,54.00925,16.946829971641904,54.001071230017175
1984,MAERSK KIMI,9162227,244132000,16° 56.789' N,054° 00.554' E,14/06/2019 20:31:59 +00:00,N,0,0.02,FBB,16.946483333333333,54.009233333333334,16.943288461790182,54.01242378218171
1985,MAERSK KIMI,9162227,244132000,16° 56.788' N,054° 00.560' E,14/06/2019 20:36:59 +00:00,N,0,0.0,FBB,16.946466666666666,54.00933333333333,16.94126063332487,54.0125264127779
1986,MAERSK KIMI,9162227,244132000,16° 56.788' N,054° 00.557' E,14/06/2019 20:41:59 +00:00,N,0,0.06,FBB,16.946466666666666,54.009283333333336,16.946528521993276,54.006697030277415
1987,MAERSK KIMI,9162227,244132000,16° 56.784' N,054° 00.555' E,14/06/2019 20:46:59 +00:00,N,0,0.02,FBB,16.9464,54.00925,16.94542849948077,54.0105272915381
1988,MAERSK KIMI,9162227,244132000,16° 56.790' N,054° 00.554' E,14/06/2019 20:51:59 +00:00,N,0,0.04,FBB,16.9465,54.009233333333334,16.95349048950918,54.00579654494372
